id#order_id#product_id#unit#quantity#goal#observation#image_path#created_at#updated_at#machine_id#machine_version#machine_serial#contract_value
1#1#7#un#10#testes###2015-09-27T23:18:26.590+00:00#2015-09-27T23:18:26.590+00:00####
2#2#33#pç#1####2015-09-28T12:49:09.072+00:00#2015-09-28T12:49:09.072+00:00####
3#4#34#pç#2#chiller serviço medico ACAT-CG1-CHR-01581###2015-09-28T13:48:08.764+00:00#2015-09-28T13:48:08.764+00:00####
4#5#79#pares#30#uso em controle remoto das maquinas###2015-09-28T19:14:46.158+00:00#2015-09-28T19:14:46.158+00:00####
5#7#96#teste#2#teste###2015-09-29T16:52:20.138+00:00#2015-09-29T16:52:20.138+00:00####
6#8#21#m³#1#manutenção em self contained###2015-09-29T17:37:48.817+00:00#2015-09-29T17:37:48.817+00:00####
7#8#97#unidade#1#manutenção em self contained###2015-09-29T17:37:48.885+00:00#2015-09-29T17:37:48.885+00:00####
8#8#43#unidade#3#manutenção em self contained###2015-09-29T17:37:48.887+00:00#2015-09-29T17:37:48.887+00:00####
9#9#98#unidade#2#adaptador###2015-09-29T17:46:13.006+00:00#2015-09-29T17:46:13.006+00:00####
10#9#99#unidade#2#adaptador###2015-09-29T17:46:13.013+00:00#2015-09-29T17:46:13.013+00:00####
11#10#120#Und#2#HP Deskjet###2015-09-30T15:28:52.120+00:00#2015-09-30T15:28:52.120+00:00####
12#10#121#Und#2#HP Deskjet###2015-09-30T15:28:52.247+00:00#2015-09-30T15:28:52.247+00:00####
13#11#75#unidade#20#equipamento de proteção individual###2015-10-01T18:37:01.160+00:00#2015-10-01T18:37:01.160+00:00####
14#12#147#Und#1#Para medir a carga de gás R410A###2015-10-01T18:51:56.647+00:00#2015-10-01T18:51:56.647+00:00####
15#12#148#Und#1#Queima de contatos da contactora ###2015-10-01T18:51:56.652+00:00#2015-10-01T18:51:56.652+00:00####
16#14#283#resma#3#imprimir o.s e relatorios###2015-10-05T13:28:03.139+00:00#2015-10-05T13:28:03.139+00:00####
17#14#284#pç#10#escritorio###2015-10-05T13:28:03.150+00:00#2015-10-05T13:28:03.150+00:00####
18#14#285#cx#2#grampeador pequeno###2015-10-05T13:28:03.157+00:00#2015-10-05T13:28:03.157+00:00####
19#15#287#PÇ#2#USO EM FACOIL###2015-10-05T16:48:32.089+00:00#2015-10-05T16:48:32.089+00:00####
20#15#288#PÇ#2#USO EM EXAUSTORES ANEXO 1###2015-10-05T16:48:32.111+00:00#2015-10-05T16:48:32.111+00:00####
21#15#289#PÇ#2#USO EM EXAUSTORES ANEXO 1###2015-10-05T16:48:32.120+00:00#2015-10-05T16:48:32.120+00:00####
22#15#290#LTS#100#LAVAGEM DE SERPENTINA###2015-10-05T16:48:32.149+00:00#2015-10-05T16:48:32.149+00:00####
23#15#291#UN#10#LIMPEZA DE MAQUINAS APARENTE SPLITS FANCOLETES###2015-10-05T16:48:32.167+00:00#2015-10-05T16:48:32.167+00:00####
24#15#292#UN#20#LIMPEZA DE MAQUINAS EM GERAL###2015-10-05T16:48:32.179+00:00#2015-10-05T16:48:32.179+00:00####
25#15#293#UN#5#USADO NA PROCURA DE VAZAMENTOS###2015-10-05T16:48:32.251+00:00#2015-10-05T16:48:32.251+00:00####
26#16#294#un#2#bomba do chiller do prodasen ###2015-10-05T17:28:35.141+00:00#2015-10-05T17:28:35.141+00:00####
27#16#295#un#20#uso na manutençao geral ###2015-10-05T17:28:35.152+00:00#2015-10-05T17:28:35.152+00:00####
28#16#296#un#5#uso geral###2015-10-05T17:28:35.164+00:00#2015-10-05T17:28:35.164+00:00####
29#17#92#pç#1#split alexandre costa###2015-10-06T15:28:16.555+00:00#2015-10-06T15:28:16.555+00:00####
30#18#312#PÇ#1#GAB. 04 ALA DINART MARIZ###2015-10-06T17:11:45.633+00:00#2015-10-06T17:11:45.633+00:00####
31#19#323#pç#1#ACAT-000-SPL-0048###2015-10-07T14:12:47.058+00:00#2015-10-07T14:12:47.058+00:00####
32#19#324#PÇ#7#SERVIÇOS DE DUTO JA AUTORIZADA###2015-10-07T14:12:47.235+00:00#2015-10-07T14:12:47.235+00:00####
33#20#34#PÇ#2#chiller serviço medico ACAT-CG1-CHR-01581 CADA COMPRESSOR LEVA 2 GARRFAS###2015-10-07T15:16:58.137+00:00#2015-10-07T15:16:58.137+00:00####
34#21#326#PÇ#1#CHILLER###2015-10-07T16:31:26.642+00:00#2015-10-07T16:31:26.642+00:00####
35#21#327#PÇ#1#CHILLER###2015-10-07T16:31:26.648+00:00#2015-10-07T16:31:26.648+00:00####
36#22#328#PÇ#1#CHILLER DO SAMS###2015-10-07T16:36:56.739+00:00#2015-10-07T16:36:56.739+00:00####
37#22#329#PÇ#1#CHILLER DO SAMS###2015-10-07T16:36:56.745+00:00#2015-10-07T16:36:56.745+00:00####
38#23#330#UND#1#CM ELEVADORES  ITEM 31 VALOR 870,11###2015-10-07T20:27:00.013+00:00#2015-10-07T20:27:00.013+00:00####
39#24#332#unidade#2#uniforme###2015-10-08T18:56:53.908+00:00#2015-10-08T18:56:53.908+00:00####
40#24#333#unidade#2#uniforme###2015-10-08T18:56:53.981+00:00#2015-10-08T18:56:53.981+00:00####
41#24#334#unidade#1#uniforme###2015-10-08T18:56:53.984+00:00#2015-10-08T18:56:53.984+00:00####
42#25#339#m³#7####2015-10-08T20:30:44.992+00:00#2015-10-08T20:30:44.992+00:00####
43#25#43#unidade#3####2015-10-08T20:30:44.997+00:00#2015-10-08T20:30:44.997+00:00####
44#25#340#unidade#2####2015-10-08T20:30:44.999+00:00#2015-10-08T20:30:44.999+00:00####
45#26#341#unidade#6####2015-10-09T12:32:41.248+00:00#2015-10-09T12:32:41.248+00:00####
46#27#342#unidade#1#self contained - gráfica do bacen###2015-10-09T20:29:12.036+00:00#2015-10-09T20:29:12.036+00:00####
47#28#343#und#1#split residencia oficial do senado###2015-10-13T12:02:11.262+00:00#2015-10-13T12:02:11.262+00:00####
48#28#344#UND#1#No fancolet pois a mesma encontra-se quebrada###2015-10-13T12:02:11.313+00:00#2015-10-13T12:02:11.313+00:00####
49#29#345#unidade#1#manifold###2015-10-13T12:15:36.420+00:00#2015-10-13T12:15:36.420+00:00####
50#30#351#und#1#split motor se encontra com o motorista###2015-10-13T18:30:29.285+00:00#2015-10-13T18:30:29.285+00:00####
51#31#352#und#18# para substituirmos nos quadros da CM3.###2015-10-13T18:58:34.770+00:00#2015-10-13T18:58:34.770+00:00####
52#32#353#rolo#5#fazer isolamento em tubulaçao de agua gelada###2015-10-13T19:20:23.701+00:00#2015-10-13T19:20:23.701+00:00####
53#32#354#und#2000#confecçoes de filtro###2015-10-13T19:20:23.703+00:00#2015-10-13T19:20:23.703+00:00####
54#32#355#und#30#uso nos lava jatos para limpeza das maquinas###2015-10-13T19:20:23.705+00:00#2015-10-13T19:20:23.705+00:00####
55#32#356#und#5#uso nas condensadoras dos splits###2015-10-13T19:20:23.707+00:00#2015-10-13T19:20:23.707+00:00####
56#32#357#und#10#uso nos amperimetros e termopar###2015-10-13T19:20:23.709+00:00#2015-10-13T19:20:23.709+00:00####
57#32#358#und#5#uso nos splits###2015-10-13T19:20:23.711+00:00#2015-10-13T19:20:23.711+00:00####
58#32#359#und#5#uso nos splits###2015-10-13T19:20:23.713+00:00#2015-10-13T19:20:23.713+00:00####
59#32#360#kg#1#uso de solda na troca de compressores###2015-10-13T19:20:23.715+00:00#2015-10-13T19:20:23.715+00:00####
60#33#363#a#10###Captura_de_tela_de_2015-10-13_22_25_00.png#2015-10-14T02:27:52.807+00:00#2015-10-14T02:27:52.807+00:00####
61#34#364#10#10###Captura_de_tela_de_2015-10-14_06_13_36.png#2015-10-14T09:14:24.657+00:00#2015-10-14T09:14:24.657+00:00####
62#35#365#un#2###AuX-zZKvSXOEiQnaNz62fCKM6tkL8s2Aj3UbxfILLgRB.jpg#2015-10-14T12:13:31.748+00:00#2015-10-14T12:13:31.748+00:00####
63#36#15#mt#15####2015-10-14T12:47:18.750+00:00#2015-10-14T12:47:18.750+00:00####
64#38#368#UND#1####2015-10-14T17:23:40.954+00:00#2015-10-14T17:23:40.954+00:00####
65#38#369#UND#2####2015-10-14T17:23:40.971+00:00#2015-10-14T17:23:40.971+00:00####
66#39#370#unidade#2####2015-10-14T17:48:47.267+00:00#2015-10-14T17:48:47.267+00:00####
67#40#397#und#2####2015-10-15T19:30:47.249+00:00#2015-10-15T19:30:47.249+00:00####
68#41#410#und#3####2015-10-16T15:13:51.702+00:00#2015-10-16T15:13:51.702+00:00####
69#41#411#und#3####2015-10-16T15:13:51.711+00:00#2015-10-16T15:13:51.711+00:00####
70#41#409#und#1####2015-10-16T15:13:51.720+00:00#2015-10-16T15:13:51.720+00:00####
71#42#409#und#1####2015-10-16T15:14:59.728+00:00#2015-10-16T15:14:59.728+00:00####
72#43#432#unidade#4####2015-10-19T11:15:07.762+00:00#2015-10-19T11:15:07.762+00:00####
73#44#433#UND#1####2015-10-19T12:59:18.118+00:00#2015-10-19T12:59:18.118+00:00####
74#45#434#unidade#1####2015-10-19T17:11:51.847+00:00#2015-10-19T17:11:51.847+00:00####
75#46#437#unidade#5####2015-10-19T18:51:25.774+00:00#2015-10-19T18:51:25.774+00:00####
76#47#438#1#1####2015-10-19T19:56:57.825+00:00#2015-10-19T19:56:57.825+00:00####
77#48#439#unidade#3####2015-10-20T12:36:32.266+00:00#2015-10-20T12:36:32.266+00:00####
78#49#440#unidade#2####2015-10-20T18:39:47.041+00:00#2015-10-20T18:39:47.041+00:00####
79#50#441#unidade#1####2015-10-20T18:41:04.383+00:00#2015-10-20T18:41:04.383+00:00####
80#51#96#UN#10####2015-10-21T10:40:36.582+00:00#2015-10-21T10:40:36.582+00:00####
81#57#460#UN#2####2015-10-21T13:23:17.175+00:00#2015-10-21T13:23:17.175+00:00####
82#58#461#UN#1####2015-10-21T13:24:03.779+00:00#2015-10-21T13:24:03.779+00:00####
83#59#463#UN#1####2015-10-21T13:30:21.167+00:00#2015-10-21T13:30:21.167+00:00####
84#60#464#UN#2####2015-10-21T13:30:58.900+00:00#2015-10-21T13:30:58.900+00:00####
85#61#465#UN#3####2015-10-21T16:21:45.444+00:00#2015-10-21T16:21:45.444+00:00####
86#61#467#UN#10####2015-10-21T16:21:45.450+00:00#2015-10-21T16:21:45.450+00:00####
87#62#468#UN#2####2015-10-21T16:34:52.130+00:00#2015-10-21T16:34:52.130+00:00####
88#63#312#UN#1####2015-10-21T17:43:00.809+00:00#2015-10-21T17:43:00.809+00:00####
89#63#469#UN#3####2015-10-21T17:43:01.432+00:00#2015-10-21T17:43:01.432+00:00####
90#64#488#UN#6####2015-10-21T18:46:15.531+00:00#2015-10-21T18:46:15.531+00:00####
91#64#489#UN#6####2015-10-21T18:46:15.559+00:00#2015-10-21T18:46:15.559+00:00####
92#64#490#UN#6####2015-10-21T18:46:15.588+00:00#2015-10-21T18:46:15.588+00:00####
93#64#491#UN#12####2015-10-21T18:46:15.612+00:00#2015-10-21T18:46:15.612+00:00####
94#64#492#UN#24####2015-10-21T18:46:15.626+00:00#2015-10-21T18:46:15.626+00:00####
